split,stem,label_path,image_path
train,gss2046_jpg.rf.7082f0d4c3591d09a724846aeeae2984,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2046_jpg.rf.7082f0d4c3591d09a724846aeeae2984.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2046_jpg.rf.7082f0d4c3591d09a724846aeeae2984.jpg
train,gss2047_jpg.rf.3506416c4d7ee54560a081450e3808d0,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2047_jpg.rf.3506416c4d7ee54560a081450e3808d0.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2047_jpg.rf.3506416c4d7ee54560a081450e3808d0.jpg
train,gss2049_jpg.rf.7d868cf5bd1d8fe92d85b21bc8341b38,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2049_jpg.rf.7d868cf5bd1d8fe92d85b21bc8341b38.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2049_jpg.rf.7d868cf5bd1d8fe92d85b21bc8341b38.jpg
train,gss2050_jpg.rf.17a8e67c8d61300d0cc4d7cbb06cfeda,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2050_jpg.rf.17a8e67c8d61300d0cc4d7cbb06cfeda.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2050_jpg.rf.17a8e67c8d61300d0cc4d7cbb06cfeda.jpg
train,gss2051_jpg.rf.193b49cdb765af540607070c67e43e7f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2051_jpg.rf.193b49cdb765af540607070c67e43e7f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2051_jpg.rf.193b49cdb765af540607070c67e43e7f.jpg
train,gss2052_jpg.rf.eaf3cdf56832cbf3b593d9d1c99a66f7,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2052_jpg.rf.eaf3cdf56832cbf3b593d9d1c99a66f7.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2052_jpg.rf.eaf3cdf56832cbf3b593d9d1c99a66f7.jpg
train,gss2053_jpg.rf.10012aa0bf7ce1a30da2a4b426548e28,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2053_jpg.rf.10012aa0bf7ce1a30da2a4b426548e28.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2053_jpg.rf.10012aa0bf7ce1a30da2a4b426548e28.jpg
train,gss2054_jpg.rf.47ceb44fc749d6664905529ba09ec16c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2054_jpg.rf.47ceb44fc749d6664905529ba09ec16c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2054_jpg.rf.47ceb44fc749d6664905529ba09ec16c.jpg
train,gss2056_jpg.rf.35adf3de5e8d7f8d177649190fd7cc0b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2056_jpg.rf.35adf3de5e8d7f8d177649190fd7cc0b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2056_jpg.rf.35adf3de5e8d7f8d177649190fd7cc0b.jpg
train,gss2057_jpg.rf.259d7dae96a56009c7c005d43d9f7141,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2057_jpg.rf.259d7dae96a56009c7c005d43d9f7141.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2057_jpg.rf.259d7dae96a56009c7c005d43d9f7141.jpg
train,gss2059_jpg.rf.3743b10c7e7b322def4dad5ec09c3450,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2059_jpg.rf.3743b10c7e7b322def4dad5ec09c3450.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2059_jpg.rf.3743b10c7e7b322def4dad5ec09c3450.jpg
train,gss2061_jpg.rf.cad7195c9c0b72aa5e4c6caad2cf9cc1,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2061_jpg.rf.cad7195c9c0b72aa5e4c6caad2cf9cc1.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2061_jpg.rf.cad7195c9c0b72aa5e4c6caad2cf9cc1.jpg
train,gss2062_jpg.rf.b40b061a47af09054de445e6a8e36d9b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2062_jpg.rf.b40b061a47af09054de445e6a8e36d9b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2062_jpg.rf.b40b061a47af09054de445e6a8e36d9b.jpg
train,gss2063_jpg.rf.b38e97cae581e50a867f17c747b33359,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2063_jpg.rf.b38e97cae581e50a867f17c747b33359.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2063_jpg.rf.b38e97cae581e50a867f17c747b33359.jpg
train,gss2064_jpg.rf.836bc82decdfe150eecf6b2de1b452af,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2064_jpg.rf.836bc82decdfe150eecf6b2de1b452af.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2064_jpg.rf.836bc82decdfe150eecf6b2de1b452af.jpg
train,gss2066_jpg.rf.9186425dccb2306d59be61e968b374e4,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2066_jpg.rf.9186425dccb2306d59be61e968b374e4.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2066_jpg.rf.9186425dccb2306d59be61e968b374e4.jpg
train,gss2067_jpg.rf.543a482b50448371451ff4bc0ae07395,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2067_jpg.rf.543a482b50448371451ff4bc0ae07395.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2067_jpg.rf.543a482b50448371451ff4bc0ae07395.jpg
train,gss2068_jpg.rf.cc39f6bfa1d1ffac2717f816c5f8ebf9,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2068_jpg.rf.cc39f6bfa1d1ffac2717f816c5f8ebf9.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2068_jpg.rf.cc39f6bfa1d1ffac2717f816c5f8ebf9.jpg
train,gss2069_jpg.rf.db83c09d37d63716322722bf6e098f60,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2069_jpg.rf.db83c09d37d63716322722bf6e098f60.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2069_jpg.rf.db83c09d37d63716322722bf6e098f60.jpg
train,gss206_jpg.rf.5ed8de488d4105083b3003e6012edd73,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss206_jpg.rf.5ed8de488d4105083b3003e6012edd73.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss206_jpg.rf.5ed8de488d4105083b3003e6012edd73.jpg
train,gss2070_jpg.rf.cb9a4f67d3afb3e53d86ce241ae8798d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2070_jpg.rf.cb9a4f67d3afb3e53d86ce241ae8798d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2070_jpg.rf.cb9a4f67d3afb3e53d86ce241ae8798d.jpg
train,gss2071_jpg.rf.d8cdd00813c17a7f9f1428c73ad117ad,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2071_jpg.rf.d8cdd00813c17a7f9f1428c73ad117ad.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2071_jpg.rf.d8cdd00813c17a7f9f1428c73ad117ad.jpg
train,gss2072_jpg.rf.b6241376cfc257e9fd2103aee445e040,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2072_jpg.rf.b6241376cfc257e9fd2103aee445e040.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2072_jpg.rf.b6241376cfc257e9fd2103aee445e040.jpg
train,gss2074_jpg.rf.805e89967a58e3f3bf417fb2324dc52d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2074_jpg.rf.805e89967a58e3f3bf417fb2324dc52d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2074_jpg.rf.805e89967a58e3f3bf417fb2324dc52d.jpg
train,gss2076_jpg.rf.8cba4ed8e3402641b6e59d73321a3b5b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2076_jpg.rf.8cba4ed8e3402641b6e59d73321a3b5b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2076_jpg.rf.8cba4ed8e3402641b6e59d73321a3b5b.jpg
train,gss2077_jpg.rf.0481908ccd1608ae3f48baaa6f23b6d6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2077_jpg.rf.0481908ccd1608ae3f48baaa6f23b6d6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2077_jpg.rf.0481908ccd1608ae3f48baaa6f23b6d6.jpg
train,gss2078_jpg.rf.d3e7161c244725f0b00fd9f27d4feadb,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2078_jpg.rf.d3e7161c244725f0b00fd9f27d4feadb.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2078_jpg.rf.d3e7161c244725f0b00fd9f27d4feadb.jpg
train,gss2079_jpg.rf.6f7a31ea4dedbafee132b4acd85f1a83,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2079_jpg.rf.6f7a31ea4dedbafee132b4acd85f1a83.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2079_jpg.rf.6f7a31ea4dedbafee132b4acd85f1a83.jpg
train,gss207_jpg.rf.342167ba13c50a0334e099537e5f4424,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss207_jpg.rf.342167ba13c50a0334e099537e5f4424.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss207_jpg.rf.342167ba13c50a0334e099537e5f4424.jpg
train,gss2080_jpg.rf.394cb06d3e008da4f56fb39fcb3932c6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2080_jpg.rf.394cb06d3e008da4f56fb39fcb3932c6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2080_jpg.rf.394cb06d3e008da4f56fb39fcb3932c6.jpg
train,gss2084_jpg.rf.ed3dea2a6c10927f0622cce625136ca3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2084_jpg.rf.ed3dea2a6c10927f0622cce625136ca3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2084_jpg.rf.ed3dea2a6c10927f0622cce625136ca3.jpg
train,gss2085_jpg.rf.edb1373ea0558551796df71cb91830ed,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2085_jpg.rf.edb1373ea0558551796df71cb91830ed.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2085_jpg.rf.edb1373ea0558551796df71cb91830ed.jpg
train,gss2087_jpg.rf.d3ede555543c625a6ba840c295cc04d1,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2087_jpg.rf.d3ede555543c625a6ba840c295cc04d1.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2087_jpg.rf.d3ede555543c625a6ba840c295cc04d1.jpg
train,gss2088_jpg.rf.588da4a9b8cc2623d6308458ab84f749,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2088_jpg.rf.588da4a9b8cc2623d6308458ab84f749.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2088_jpg.rf.588da4a9b8cc2623d6308458ab84f749.jpg
train,gss2089_jpg.rf.307c5d9118795442b2483995d464b81d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2089_jpg.rf.307c5d9118795442b2483995d464b81d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2089_jpg.rf.307c5d9118795442b2483995d464b81d.jpg
train,gss208_jpg.rf.791304a37e079a43489136b3ee0517df,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss208_jpg.rf.791304a37e079a43489136b3ee0517df.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss208_jpg.rf.791304a37e079a43489136b3ee0517df.jpg
train,gss2090_jpg.rf.846e68b123fe28311b0e9aeb5022583a,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2090_jpg.rf.846e68b123fe28311b0e9aeb5022583a.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2090_jpg.rf.846e68b123fe28311b0e9aeb5022583a.jpg
train,gss2091_jpg.rf.c68d9a91a0b8795d94dc643d3b4c2b78,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2091_jpg.rf.c68d9a91a0b8795d94dc643d3b4c2b78.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2091_jpg.rf.c68d9a91a0b8795d94dc643d3b4c2b78.jpg
train,gss2092_jpg.rf.9c5df3aa7284e41b5c894094fd2ef6ea,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2092_jpg.rf.9c5df3aa7284e41b5c894094fd2ef6ea.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2092_jpg.rf.9c5df3aa7284e41b5c894094fd2ef6ea.jpg
train,gss2093_jpg.rf.44e3e984f25c6756dd39cf2bc3f325b6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2093_jpg.rf.44e3e984f25c6756dd39cf2bc3f325b6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2093_jpg.rf.44e3e984f25c6756dd39cf2bc3f325b6.jpg
train,gss2094_jpg.rf.01376fa2ac79f6781f13e905bdd82825,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2094_jpg.rf.01376fa2ac79f6781f13e905bdd82825.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2094_jpg.rf.01376fa2ac79f6781f13e905bdd82825.jpg
train,gss2095_jpg.rf.dc822dee7dc09dcf399cb1da1e8333f2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2095_jpg.rf.dc822dee7dc09dcf399cb1da1e8333f2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2095_jpg.rf.dc822dee7dc09dcf399cb1da1e8333f2.jpg
train,gss2097_jpg.rf.47472d7c97c97c02b440e02b561f93b9,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2097_jpg.rf.47472d7c97c97c02b440e02b561f93b9.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2097_jpg.rf.47472d7c97c97c02b440e02b561f93b9.jpg
train,gss2098_jpg.rf.18bdbbc6ed74afaa2e6732dc5e783e56,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2098_jpg.rf.18bdbbc6ed74afaa2e6732dc5e783e56.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2098_jpg.rf.18bdbbc6ed74afaa2e6732dc5e783e56.jpg
train,gss2099_jpg.rf.cc3d860b735b58e44bc0524307afb0d2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2099_jpg.rf.cc3d860b735b58e44bc0524307afb0d2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2099_jpg.rf.cc3d860b735b58e44bc0524307afb0d2.jpg
train,gss209_jpg.rf.8f7e1f8b1df7bff0403ee2d26962fb31,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss209_jpg.rf.8f7e1f8b1df7bff0403ee2d26962fb31.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss209_jpg.rf.8f7e1f8b1df7bff0403ee2d26962fb31.jpg
train,gss20_jpg.rf.a5a4d0b69b65fcf318ea018d80027848,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss20_jpg.rf.a5a4d0b69b65fcf318ea018d80027848.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss20_jpg.rf.a5a4d0b69b65fcf318ea018d80027848.jpg
train,gss2100_jpg.rf.71a22461c25527f89aed508a60f30b90,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2100_jpg.rf.71a22461c25527f89aed508a60f30b90.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2100_jpg.rf.71a22461c25527f89aed508a60f30b90.jpg
train,gss2101_jpg.rf.caf5203820fe7b24ea9c26ee5bf1ca78,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2101_jpg.rf.caf5203820fe7b24ea9c26ee5bf1ca78.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2101_jpg.rf.caf5203820fe7b24ea9c26ee5bf1ca78.jpg
train,gss2102_jpg.rf.b7c6be1ad92e2782b6f5d567327ad3a5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2102_jpg.rf.b7c6be1ad92e2782b6f5d567327ad3a5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2102_jpg.rf.b7c6be1ad92e2782b6f5d567327ad3a5.jpg
train,gss2103_jpg.rf.fa46cba7cbac1b53b649eac48790eefc,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2103_jpg.rf.fa46cba7cbac1b53b649eac48790eefc.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2103_jpg.rf.fa46cba7cbac1b53b649eac48790eefc.jpg
train,gss2104_jpg.rf.376f0ce047585574644db0d9d6d4def4,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss2104_jpg.rf.376f0ce047585574644db0d9d6d4def4.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss2104_jpg.rf.376f0ce047585574644db0d9d6d4def4.jpg
train,gss212_jpg.rf.0cbff3254c0fdc091e668f2f436c866d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss212_jpg.rf.0cbff3254c0fdc091e668f2f436c866d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss212_jpg.rf.0cbff3254c0fdc091e668f2f436c866d.jpg
train,gss213_jpg.rf.1f03a77a15b33f7072cc2d39626e5f3b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss213_jpg.rf.1f03a77a15b33f7072cc2d39626e5f3b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss213_jpg.rf.1f03a77a15b33f7072cc2d39626e5f3b.jpg
train,gss216_jpg.rf.c66868d29de62bac59dbe7f87f456645,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss216_jpg.rf.c66868d29de62bac59dbe7f87f456645.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss216_jpg.rf.c66868d29de62bac59dbe7f87f456645.jpg
train,gss217_jpg.rf.25adc7cbca0da09538485e030e75dbfe,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss217_jpg.rf.25adc7cbca0da09538485e030e75dbfe.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss217_jpg.rf.25adc7cbca0da09538485e030e75dbfe.jpg
train,gss221_jpg.rf.7c1ae93a011da38a68e7f3032c7d48f3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss221_jpg.rf.7c1ae93a011da38a68e7f3032c7d48f3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss221_jpg.rf.7c1ae93a011da38a68e7f3032c7d48f3.jpg
train,gss222_jpg.rf.9afdb243e708364184d48b6f5c7d94bd,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss222_jpg.rf.9afdb243e708364184d48b6f5c7d94bd.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss222_jpg.rf.9afdb243e708364184d48b6f5c7d94bd.jpg
train,gss223_jpg.rf.a4a6dd919904a8ff0df771b296b69b6b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss223_jpg.rf.a4a6dd919904a8ff0df771b296b69b6b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss223_jpg.rf.a4a6dd919904a8ff0df771b296b69b6b.jpg
train,gss224_jpg.rf.2dfe920a2ebc632be3a3cecabbbeda7f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss224_jpg.rf.2dfe920a2ebc632be3a3cecabbbeda7f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss224_jpg.rf.2dfe920a2ebc632be3a3cecabbbeda7f.jpg
train,gss225_jpg.rf.4a903066d8eeb3904a3e52d21f8540ca,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss225_jpg.rf.4a903066d8eeb3904a3e52d21f8540ca.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss225_jpg.rf.4a903066d8eeb3904a3e52d21f8540ca.jpg
train,gss226_jpg.rf.4bfdecf7742fe519c1069db85c512348,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss226_jpg.rf.4bfdecf7742fe519c1069db85c512348.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss226_jpg.rf.4bfdecf7742fe519c1069db85c512348.jpg
train,gss227_jpg.rf.8e77964d4d8e48374234a8b69f7f5354,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss227_jpg.rf.8e77964d4d8e48374234a8b69f7f5354.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss227_jpg.rf.8e77964d4d8e48374234a8b69f7f5354.jpg
train,gss229_jpg.rf.6142d4d6ceb1b370380e4696208dfc62,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss229_jpg.rf.6142d4d6ceb1b370380e4696208dfc62.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss229_jpg.rf.6142d4d6ceb1b370380e4696208dfc62.jpg
train,gss230_jpg.rf.a99fe6b60cb25fe721ed83312faa66df,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss230_jpg.rf.a99fe6b60cb25fe721ed83312faa66df.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss230_jpg.rf.a99fe6b60cb25fe721ed83312faa66df.jpg
train,gss231_jpg.rf.d08686bccb10f51b08b2014ad198e09d,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss231_jpg.rf.d08686bccb10f51b08b2014ad198e09d.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss231_jpg.rf.d08686bccb10f51b08b2014ad198e09d.jpg
train,gss232_jpg.rf.ec0e26f8b59dabe28f4ada77ba887333,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss232_jpg.rf.ec0e26f8b59dabe28f4ada77ba887333.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss232_jpg.rf.ec0e26f8b59dabe28f4ada77ba887333.jpg
train,gss233_jpg.rf.9d97df8b39ff0d752349ad3779410141,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss233_jpg.rf.9d97df8b39ff0d752349ad3779410141.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss233_jpg.rf.9d97df8b39ff0d752349ad3779410141.jpg
train,gss234_jpg.rf.5ec5b2a20cbda0e122bc56045404ccba,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss234_jpg.rf.5ec5b2a20cbda0e122bc56045404ccba.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss234_jpg.rf.5ec5b2a20cbda0e122bc56045404ccba.jpg
train,gss236_jpg.rf.1b36d50a65e0b442ea283dc88add1e7b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss236_jpg.rf.1b36d50a65e0b442ea283dc88add1e7b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss236_jpg.rf.1b36d50a65e0b442ea283dc88add1e7b.jpg
train,gss23_jpg.rf.062267c1f099a8796220a5774c634f4b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss23_jpg.rf.062267c1f099a8796220a5774c634f4b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss23_jpg.rf.062267c1f099a8796220a5774c634f4b.jpg
train,gss240_jpg.rf.e0202b53cdc0c21c511980f840d55a28,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss240_jpg.rf.e0202b53cdc0c21c511980f840d55a28.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss240_jpg.rf.e0202b53cdc0c21c511980f840d55a28.jpg
train,gss241_jpg.rf.4dbcd18d333e5d9f27888cc0fb0db3cf,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss241_jpg.rf.4dbcd18d333e5d9f27888cc0fb0db3cf.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss241_jpg.rf.4dbcd18d333e5d9f27888cc0fb0db3cf.jpg
train,gss242_jpg.rf.1ad0769fdc80b92e6907d22cdb54c863,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss242_jpg.rf.1ad0769fdc80b92e6907d22cdb54c863.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss242_jpg.rf.1ad0769fdc80b92e6907d22cdb54c863.jpg
train,gss243_jpg.rf.22aa13da28d645505acf2ca82800e542,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss243_jpg.rf.22aa13da28d645505acf2ca82800e542.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss243_jpg.rf.22aa13da28d645505acf2ca82800e542.jpg
train,gss245_jpg.rf.55d45d322ade48e531205be2d05b1573,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss245_jpg.rf.55d45d322ade48e531205be2d05b1573.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss245_jpg.rf.55d45d322ade48e531205be2d05b1573.jpg
train,gss246_jpg.rf.cad2587e8d61bd5e2bb9aa64493f86a2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss246_jpg.rf.cad2587e8d61bd5e2bb9aa64493f86a2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss246_jpg.rf.cad2587e8d61bd5e2bb9aa64493f86a2.jpg
train,gss247_jpg.rf.b81b13698bf5528a9ed6176b10645a60,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss247_jpg.rf.b81b13698bf5528a9ed6176b10645a60.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss247_jpg.rf.b81b13698bf5528a9ed6176b10645a60.jpg
train,gss248_jpg.rf.291d454b5912fdfb0e9a8aef49ef12ba,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss248_jpg.rf.291d454b5912fdfb0e9a8aef49ef12ba.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss248_jpg.rf.291d454b5912fdfb0e9a8aef49ef12ba.jpg
train,gss24_jpg.rf.ade1e240f88798a7964f36e24f662b53,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss24_jpg.rf.ade1e240f88798a7964f36e24f662b53.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss24_jpg.rf.ade1e240f88798a7964f36e24f662b53.jpg
train,gss250_jpg.rf.6f65bf98462ee26d1a8c3dd529d03066,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\train\gss250_jpg.rf.6f65bf98462ee26d1a8c3dd529d03066.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\train\gss250_jpg.rf.6f65bf98462ee26d1a8c3dd529d03066.jpg
